max_depth,max_features,min_samples_split,n_estimators,Accuracy
30,log2,10,20,0.8623800205013513
30,log2,10,30,0.8650917901407139
30,log2,10,40,0.8678221973720994
30,log2,10,50,0.8705339670114622
30,log2,10,60,0.8732550554468362
30,log2,10,70,0.8773460068959091
30,log2,10,80,0.8759947814742335
30,log2,10,90,0.8787158699096077
30,log2,10,100,0.8787158699096077
30,log2,10,110,0.8773553256919205
30,log2,10,120,0.8773553256919205
30,log2,10,130,0.8759947814742335
30,log2,10,140,0.8773646444879322
30,log2,10,150,0.8760041002702451
30,log2,10,160,0.8760041002702451
30,log2,10,170,0.8746528748485696
30,log2,10,180,0.8746528748485696
30,log2,10,190,0.874643556052558
30,log2,10,200,0.873283011834871
30,log2,12,10,0.843295126269686
30,log2,12,20,0.8705526046034852
30,log2,12,30,0.8705526046034852
30,log2,12,40,0.8651011089367253
30,log2,12,50,0.8678221973720994
30,log2,12,60,0.8678221973720996
30,log2,12,70,0.8691827415897866
30,log2,12,80,0.8718945112291492
30,log2,12,90,0.875985462678222
30,log2,12,100,0.8732643742428478
30,log2,12,110,0.8759947814742335
30,log2,12,120,0.8746249184605348
30,log2,12,130,0.8719038300251608
30,log2,12,140,0.8732736930388594
30,log2,12,150,0.8651011089367253
30,log2,12,160,0.867831516168111
30,log2,12,170,0.867831516168111
30,log2,12,180,0.8705526046034852
30,log2,12,190,0.8705526046034852
30,log2,12,200,0.8691920603857982
30,log2,14,10,0.8596962072500233
30,log2,14,20,0.8555679806169042
30,log2,14,30,0.8623707017053397
30,log2,14,40,0.8623613829093282
30,log2,14,50,0.8664430155623893
30,log2,14,60,0.8664430155623893
30,log2,14,70,0.861000838691641
30,log2,14,80,0.8664336967663779
30,log2,14,90,0.8664430155623893
30,log2,14,100,0.8705339670114622
30,log2,14,110,0.8705339670114622
30,log2,14,120,0.8705339670114622
30,log2,14,130,0.8678128785760879
30,log2,14,140,0.8705432858074736
30,log2,14,150,0.8678128785760879
30,log2,14,160,0.8678221973720994
30,log2,14,170,0.8678221973720994
30,log2,14,180,0.8691827415897866
30,log2,14,190,0.8678128785760879
30,log2,14,200,0.8678221973720994
30,,2,10,0.8214705060106235
30,,2,20,0.8350852669835058
30,,2,30,0.8351039045755287
30,,2,40,0.8432858074736744
30,,2,50,0.843295126269686
30,,2,60,0.844655670487373
30,,2,70,0.8446463516913616
30,,2,80,0.839204174820613
30,,2,90,0.8405647190383002
30,,2,100,0.8378436306029261
30,,2,110,0.8378529493989376
30,,2,120,0.841934582051999
30,,2,130,0.843295126269686
30,,2,140,0.843295126269686
30,,2,150,0.8460162147050602
30,,2,160,0.8487373031404342
30,,2,170,0.8473767589227471
30,,2,180,0.844655670487373
30,,2,190,0.8419439008480104
30,,2,200,0.844655670487373
30,,4,10,0.8337526791538533
30,,4,20,0.837824993010903
30,,4,30,0.8392041748206133
30,,4,40,0.844655670487373
30,,4,50,0.8514583915758083
30,,4,60,0.8473860777187587
30,,4,70,0.8487279843444228
30,,4,80,0.8460068959090485
30,,4,90,0.8419252632559873
30,,4,100,0.8405647190383002
30,,4,110,0.8419439008480104
30,,4,120,0.8419439008480104
30,,4,130,0.8433044450656976
30,,4,140,0.8501071661541328
30,,4,150,0.8473767589227471
30,,4,160,0.8460162147050602
30,,4,170,0.8487373031404342
30,,4,180,0.8460162147050602
30,,4,190,0.8473767589227472
30,,4,200,0.8473767589227472
30,,6,10,0.8242102320380207
30,,6,20,0.8432671698816513
30,,6,30,0.8337433603578417
30,,6,40,0.8419439008480104
30,,6,50,0.8419252632559873
30,,6,60,0.8460255335010718
30,,6,70,0.8405647190383003
30,,6,80,0.8405647190383003
30,,6,90,0.8446463516913616
30,,6,100,0.8432858074736744
30,,6,110,0.8405647190383002
30,,6,120,0.8405647190383002
30,,6,130,0.8473860777187587
30,,6,140,0.8473767589227471
30,,6,150,0.8473767589227471
30,,6,160,0.8487373031404342
30,,6,170,0.8487559407324573
30,,6,180,0.8460255335010718
30,,6,190,0.8460255335010718
30,,6,200,0.8460255335010718
30,,8,10,0.8337433603578418
30,,8,20,0.8500698909700866
30,,8,30,0.8432858074736744
30,,8,40,0.8432858074736744
30,,8,50,0.8460068959090485
30,,8,60,0.8460162147050602
30,,8,70,0.8460068959090485
30,,8,80,0.8460068959090485
30,,8,90,0.8487373031404342
30,,8,100,0.8487466219364457
30,,8,110,0.8473767589227471
30,,8,120,0.8514677103718199
30,,8,130,0.8514677103718199
30,,8,140,0.8514677103718199
30,,8,150,0.8555493430248813
30,,8,160,0.8555493430248813
30,,8,170,0.8555586618208928
30,,8,180,0.8541981176032056
30,,8,190,0.8541887988071941
30,,8,200,0.8528282545895071
30,,10,10,0.837824993010903
30,,10,20,0.8487093467523996
30,,10,30,0.8432858074736744
30,,10,40,0.8419252632559873
30,,10,50,0.8460068959090487
30,,10,60,0.8500978473581213
30,,10,70,0.8487186655484111
30,,10,80,0.8514583915758085
30,,10,90,0.8500978473581213
30,,10,100,0.8473767589227471
30,,10,110,0.8473674401267356
30,,10,120,0.8514583915758085
30,,10,130,0.8514583915758085
30,,10,140,0.8514583915758085
30,,10,150,0.8500978473581213
30,,10,160,0.8500978473581213
30,,10,170,0.8541887988071941
30,,10,180,0.8514583915758085
30,,10,190,0.8500978473581213
30,,10,200,0.8500978473581213
30,,12,10,0.8392041748206133
30,,12,20,0.845997577113037
30,,12,30,0.8405740378343116
30,,12,40,0.8351225421675521
30,,12,50,0.8460068959090485
30,,12,60,0.8473767589227472
30,,12,70,0.8500792097660982
30,,12,80,0.8528189357934954
30,,12,90,0.8500978473581213
30,,12,100,0.8500978473581213
30,,12,110,0.8514490727797968
30,,12,120,0.8528189357934954
30,,12,130,0.8555400242288697
30,,12,140,0.8528189357934954
30,,12,150,0.8514490727797968
30,,12,160,0.8473767589227472
30,,12,170,0.8500978473581213
30,,12,180,0.8487373031404342
30,,12,190,0.8514583915758085
30,,12,200,0.8500978473581213
30,,14,10,0.8323828161401547
30,,14,20,0.8432764886776628
30,,14,30,0.8460255335010716
30,,14,40,0.8392134936166247
30,,14,50,0.8500978473581213
30,,14,60,0.8473767589227471
30,,14,70,0.8473674401267356
30,,14,80,0.8500978473581213
30,,14,90,0.8473674401267356
30,,14,100,0.845997577113037
30,,14,110,0.845997577113037
30,,14,120,0.845997577113037
30,,14,130,0.8473674401267356
30,,14,140,0.8473674401267356
30,,14,150,0.8473674401267356
30,,14,160,0.8487279843444228
30,,14,170,0.8514583915758085
30,,14,180,0.8460068959090485
30,,14,190,0.8487279843444228
30,,14,200,0.8500885285621098
35,sqrt,2,10,0.8501071661541328
35,sqrt,2,20,0.8583077066443016
35,sqrt,2,30,0.871941105209207
35,sqrt,2,40,0.8705619233994968
35,sqrt,2,50,0.8733016494268941
35,sqrt,2,60,0.867831516168111
35,sqrt,2,70,0.8692013791818096
35,sqrt,2,80,0.8705619233994968
35,sqrt,2,90,0.8705712421955083
35,sqrt,2,100,0.8705712421955083
35,sqrt,2,110,0.8692106979778214
35,sqrt,2,120,0.8719317864131954
35,sqrt,2,130,0.8719317864131954
35,sqrt,2,140,0.867831516168111
35,sqrt,2,150,0.8692013791818096
35,sqrt,2,160,0.869192060385798
35,sqrt,2,170,0.8732923306308825
35,sqrt,2,180,0.8719317864131954
35,sqrt,2,190,0.8719131488211722
35,sqrt,2,200,0.873283011834871
35,sqrt,4,10,0.8569471624266145
35,sqrt,4,20,0.8719317864131954
35,sqrt,4,30,0.8760134190662565
35,sqrt,4,40,0.8719131488211722
35,sqrt,4,50,0.8759947814742335
35,sqrt,4,60,0.8760041002702451
35,sqrt,4,70,0.8705619233994968
35,sqrt,4,80,0.8732830118348709
35,sqrt,4,90,0.8691920603857982
35,sqrt,4,100,0.8719131488211722
35,sqrt,4,110,0.869192060385798
35,sqrt,4,120,0.8719131488211722
35,sqrt,4,130,0.8719131488211722
35,sqrt,4,140,0.8719131488211722
35,sqrt,4,150,0.8732736930388594
35,sqrt,4,160,0.8678221973720996
35,sqrt,4,170,0.8664616531544125
35,sqrt,4,180,0.8678221973720996
35,sqrt,4,190,0.8691827415897866
35,sqrt,4,200,0.8746249184605348
35,sqrt,6,10,0.8637498835150497
35,sqrt,6,20,0.8541981176032056
35,sqrt,6,30,0.866470971950424
35,sqrt,6,40,0.8664616531544125
35,sqrt,6,50,0.8678221973720994
35,sqrt,6,60,0.8664616531544125
35,sqrt,6,70,0.8678221973720996
35,sqrt,6,80,0.8732643742428478
35,sqrt,6,90,0.8719038300251608
35,sqrt,6,100,0.8719038300251608
35,sqrt,6,110,0.8705526046034852
35,sqrt,6,120,0.8746342372565465
35,sqrt,6,130,0.875985462678222
35,sqrt,6,140,0.8732643742428479
35,sqrt,6,150,0.8719038300251608
35,sqrt,6,160,0.8719038300251608
35,sqrt,6,170,0.869192060385798
35,sqrt,6,180,0.8719038300251608
35,sqrt,6,190,0.8705432858074736
35,sqrt,6,200,0.8691827415897866
35,sqrt,8,10,0.859640294473954
35,sqrt,8,20,0.8596682508619885
35,sqrt,8,30,0.8678594725561457
35,sqrt,8,40,0.8692013791818098
35,sqrt,8,50,0.8719317864131954
35,sqrt,8,60,0.8746528748485696
35,sqrt,8,70,0.8733016494268939
35,sqrt,8,80,0.8719317864131954
35,sqrt,8,90,0.876022737862268
35,sqrt,8,100,0.8760227378622683
35,sqrt,8,110,0.8732830118348709
35,sqrt,8,120,0.8732923306308825
35,sqrt,8,130,0.8746342372565463
35,sqrt,8,140,0.8719131488211722
35,sqrt,8,150,0.867831516168111
35,sqrt,8,160,0.8705432858074736
35,sqrt,8,170,0.8705432858074736
35,sqrt,8,180,0.8691827415897866
35,sqrt,8,190,0.8678221973720994
35,sqrt,8,200,0.8678221973720994
35,sqrt,10,10,0.8569285248345914
35,sqrt,10,20,0.8623800205013513
35,sqrt,10,30,0.8650917901407139
35,sqrt,10,40,0.8678221973720994
35,sqrt,10,50,0.8705339670114622
35,sqrt,10,60,0.8732550554468362
35,sqrt,10,70,0.8773460068959091
35,sqrt,10,80,0.8759947814742335
35,sqrt,10,90,0.8787158699096077
35,sqrt,10,100,0.8787158699096077
35,sqrt,10,110,0.8773553256919205
35,sqrt,10,120,0.8773553256919205
35,sqrt,10,130,0.8759947814742335
35,sqrt,10,140,0.8773646444879322
35,sqrt,10,150,0.8760041002702451
35,sqrt,10,160,0.8760041002702451
35,sqrt,10,170,0.8746528748485696
35,sqrt,10,180,0.8746528748485696
35,sqrt,10,190,0.874643556052558
35,sqrt,10,200,0.873283011834871
35,sqrt,12,10,0.843295126269686
35,sqrt,12,20,0.8705526046034852
35,sqrt,12,30,0.8705526046034852
35,sqrt,12,40,0.8651011089367253
35,sqrt,12,50,0.8678221973720994
35,sqrt,12,60,0.8678221973720996
35,sqrt,12,70,0.8691827415897866
35,sqrt,12,80,0.8718945112291492
35,sqrt,12,90,0.875985462678222
35,sqrt,12,100,0.8732643742428478
35,sqrt,12,110,0.8759947814742335
35,sqrt,12,120,0.8746249184605348
35,sqrt,12,130,0.8719038300251608
35,sqrt,12,140,0.8732736930388594
35,sqrt,12,150,0.8651011089367253
35,sqrt,12,160,0.867831516168111
35,sqrt,12,170,0.867831516168111
35,sqrt,12,180,0.8705526046034852
35,sqrt,12,190,0.8705526046034852
35,sqrt,12,200,0.8691920603857982
35,sqrt,14,10,0.8596962072500233
35,sqrt,14,20,0.8555679806169042
35,sqrt,14,30,0.8623707017053397
35,sqrt,14,40,0.8623613829093282
35,sqrt,14,50,0.8664430155623893
35,sqrt,14,60,0.8664430155623893
35,sqrt,14,70,0.861000838691641
35,sqrt,14,80,0.8664336967663779
35,sqrt,14,90,0.8664430155623893
35,sqrt,14,100,0.8705339670114622
35,sqrt,14,110,0.8705339670114622
35,sqrt,14,120,0.8705339670114622
35,sqrt,14,130,0.8678128785760879
35,sqrt,14,140,0.8705432858074736
35,sqrt,14,150,0.8678128785760879
35,sqrt,14,160,0.8678221973720994
35,sqrt,14,170,0.8678221973720994
35,sqrt,14,180,0.8691827415897866
35,sqrt,14,190,0.8678128785760879
35,sqrt,14,200,0.8678221973720994
35,log2,2,10,0.8501071661541328
35,log2,2,20,0.8583077066443016
35,log2,2,30,0.871941105209207
35,log2,2,40,0.8705619233994968
35,log2,2,50,0.8733016494268941
35,log2,2,60,0.867831516168111
35,log2,2,70,0.8692013791818096
35,log2,2,80,0.8705619233994968
35,log2,2,90,0.8705712421955083
35,log2,2,100,0.8705712421955083
35,log2,2,110,0.8692106979778214
35,log2,2,120,0.8719317864131954
35,log2,2,130,0.8719317864131954
35,log2,2,140,0.867831516168111
35,log2,2,150,0.8692013791818096
35,log2,2,160,0.869192060385798
35,log2,2,170,0.8732923306308825
35,log2,2,180,0.8719317864131954
35,log2,2,190,0.8719131488211722
35,log2,2,200,0.873283011834871
35,log2,4,10,0.8569471624266145
35,log2,4,20,0.8719317864131954
35,log2,4,30,0.8760134190662565
35,log2,4,40,0.8719131488211722
35,log2,4,50,0.8759947814742335
35,log2,4,60,0.8760041002702451
35,log2,4,70,0.8705619233994968
35,log2,4,80,0.8732830118348709
35,log2,4,90,0.8691920603857982
35,log2,4,100,0.8719131488211722
35,log2,4,110,0.869192060385798
35,log2,4,120,0.8719131488211722
35,log2,4,130,0.8719131488211722
35,log2,4,140,0.8719131488211722
35,log2,4,150,0.8732736930388594
35,log2,4,160,0.8678221973720996
35,log2,4,170,0.8664616531544125
35,log2,4,180,0.8678221973720996
35,log2,4,190,0.8691827415897866
35,log2,4,200,0.8746249184605348
35,log2,6,10,0.8637498835150497
35,log2,6,20,0.8541981176032056
35,log2,6,30,0.866470971950424
35,log2,6,40,0.8664616531544125
35,log2,6,50,0.8678221973720994
35,log2,6,60,0.8664616531544125
35,log2,6,70,0.8678221973720996
35,log2,6,80,0.8732643742428478
35,log2,6,90,0.8719038300251608
35,log2,6,100,0.8719038300251608
35,log2,6,110,0.8705526046034852
35,log2,6,120,0.8746342372565465
35,log2,6,130,0.875985462678222
35,log2,6,140,0.8732643742428479
35,log2,6,150,0.8719038300251608
35,log2,6,160,0.8719038300251608
35,log2,6,170,0.869192060385798
35,log2,6,180,0.8719038300251608
35,log2,6,190,0.8705432858074736
35,log2,6,200,0.8691827415897866
35,log2,8,10,0.859640294473954
35,log2,8,20,0.8596682508619885
35,log2,8,30,0.8678594725561457
35,log2,8,40,0.8692013791818098
35,log2,8,50,0.8719317864131954
35,log2,8,60,0.8746528748485696
35,log2,8,70,0.8733016494268939
35,log2,8,80,0.8719317864131954
35,log2,8,90,0.876022737862268
35,log2,8,100,0.8760227378622683
35,log2,8,110,0.8732830118348709
35,log2,8,120,0.8732923306308825
35,log2,8,130,0.8746342372565463
35,log2,8,140,0.8719131488211722
35,log2,8,150,0.867831516168111
35,log2,8,160,0.8705432858074736
35,log2,8,170,0.8705432858074736
35,log2,8,180,0.8691827415897866
35,log2,8,190,0.8678221973720994
35,log2,8,200,0.8678221973720994
35,log2,10,10,0.8569285248345914
35,log2,10,20,0.8623800205013513
35,log2,10,30,0.8650917901407139
35,log2,10,40,0.8678221973720994
35,log2,10,50,0.8705339670114622
35,log2,10,60,0.8732550554468362
35,log2,10,70,0.8773460068959091
35,log2,10,80,0.8759947814742335
35,log2,10,90,0.8787158699096077
35,log2,10,100,0.8787158699096077
35,log2,10,110,0.8773553256919205
35,log2,10,120,0.8773553256919205
35,log2,10,130,0.8759947814742335
35,log2,10,140,0.8773646444879322
35,log2,10,150,0.8760041002702451
35,log2,10,160,0.8760041002702451
35,log2,10,170,0.8746528748485696
35,log2,10,180,0.8746528748485696
35,log2,10,190,0.874643556052558
35,log2,10,200,0.873283011834871
35,log2,12,10,0.843295126269686
35,log2,12,20,0.8705526046034852
35,log2,12,30,0.8705526046034852
35,log2,12,40,0.8651011089367253
35,log2,12,50,0.8678221973720994
35,log2,12,60,0.8678221973720996
35,log2,12,70,0.8691827415897866
35,log2,12,80,0.8718945112291492
35,log2,12,90,0.875985462678222
35,log2,12,100,0.8732643742428478
35,log2,12,110,0.8759947814742335
35,log2,12,120,0.8746249184605348
35,log2,12,130,0.8719038300251608
35,log2,12,140,0.8732736930388594
35,log2,12,150,0.8651011089367253
35,log2,12,160,0.867831516168111
35,log2,12,170,0.867831516168111
35,log2,12,180,0.8705526046034852
35,log2,12,190,0.8705526046034852
35,log2,12,200,0.8691920603857982
35,log2,14,10,0.8596962072500233
35,log2,14,20,0.8555679806169042
35,log2,14,30,0.8623707017053397
35,log2,14,40,0.8623613829093282
35,log2,14,50,0.8664430155623893
35,log2,14,60,0.8664430155623893
35,log2,14,70,0.861000838691641
35,log2,14,80,0.8664336967663779
35,log2,14,90,0.8664430155623893
35,log2,14,100,0.8705339670114622
35,log2,14,110,0.8705339670114622
35,log2,14,120,0.8705339670114622
35,log2,14,130,0.8678128785760879
35,log2,14,140,0.8705432858074736
35,log2,14,150,0.8678128785760879
35,log2,14,160,0.8678221973720994
35,log2,14,170,0.8678221973720994
35,log2,14,180,0.8691827415897866
35,log2,14,190,0.8678128785760879
35,log2,14,200,0.8678221973720994
35,,2,10,0.8214705060106235
35,,2,20,0.8350852669835058
35,,2,30,0.8351039045755287
35,,2,40,0.8432858074736744
35,,2,50,0.843295126269686
35,,2,60,0.844655670487373
35,,2,70,0.8446463516913616
35,,2,80,0.839204174820613
35,,2,90,0.8405647190383002
35,,2,100,0.8378436306029261
35,,2,110,0.8378529493989376
35,,2,120,0.841934582051999
35,,2,130,0.843295126269686
35,,2,140,0.843295126269686
35,,2,150,0.8460162147050602
35,,2,160,0.8487373031404342
35,,2,170,0.8473767589227471
35,,2,180,0.844655670487373
35,,2,190,0.8419439008480104
35,,2,200,0.844655670487373
35,,4,10,0.8337526791538533
35,,4,20,0.837824993010903
35,,4,30,0.8392041748206133
35,,4,40,0.844655670487373
35,,4,50,0.8514583915758083
35,,4,60,0.8473860777187587
35,,4,70,0.8487279843444228
35,,4,80,0.8460068959090485
35,,4,90,0.8419252632559873
35,,4,100,0.8405647190383002
35,,4,110,0.8419439008480104
35,,4,120,0.8419439008480104
35,,4,130,0.8433044450656976
35,,4,140,0.8501071661541328
35,,4,150,0.8473767589227471
35,,4,160,0.8460162147050602
35,,4,170,0.8487373031404342
35,,4,180,0.8460162147050602
35,,4,190,0.8473767589227472
35,,4,200,0.8473767589227472
35,,6,10,0.8242102320380207
35,,6,20,0.8432671698816513
35,,6,30,0.8337433603578417
35,,6,40,0.8419439008480104
35,,6,50,0.8419252632559873
35,,6,60,0.8460255335010718
35,,6,70,0.8405647190383003
35,,6,80,0.8405647190383003
35,,6,90,0.8446463516913616
35,,6,100,0.8432858074736744
35,,6,110,0.8405647190383002
35,,6,120,0.8405647190383002
35,,6,130,0.8473860777187587
35,,6,140,0.8473767589227471
35,,6,150,0.8473767589227471
35,,6,160,0.8487373031404342
35,,6,170,0.8487559407324573
35,,6,180,0.8460255335010718
35,,6,190,0.8460255335010718
35,,6,200,0.8460255335010718
35,,8,10,0.8337433603578418
35,,8,20,0.8500698909700866
35,,8,30,0.8432858074736744
35,,8,40,0.8432858074736744
35,,8,50,0.8460068959090485
35,,8,60,0.8460162147050602
35,,8,70,0.8460068959090485
35,,8,80,0.8460068959090485
35,,8,90,0.8487373031404342
35,,8,100,0.8487466219364457
35,,8,110,0.8473767589227471
35,,8,120,0.8514677103718199
35,,8,130,0.8514677103718199
35,,8,140,0.8514677103718199
35,,8,150,0.8555493430248813
35,,8,160,0.8555493430248813
35,,8,170,0.8555586618208928
35,,8,180,0.8541981176032056
35,,8,190,0.8541887988071941
35,,8,200,0.8528282545895071
35,,10,10,0.837824993010903
35,,10,20,0.8487093467523996
35,,10,30,0.8432858074736744
35,,10,40,0.8419252632559873
35,,10,50,0.8460068959090487
35,,10,60,0.8500978473581213
35,,10,70,0.8487186655484111
35,,10,80,0.8514583915758085
35,,10,90,0.8500978473581213
35,,10,100,0.8473767589227471
35,,10,110,0.8473674401267356
35,,10,120,0.8514583915758085
35,,10,130,0.8514583915758085
35,,10,140,0.8514583915758085
35,,10,150,0.8500978473581213
35,,10,160,0.8500978473581213
35,,10,170,0.8541887988071941
35,,10,180,0.8514583915758085
35,,10,190,0.8500978473581213
35,,10,200,0.8500978473581213
35,,12,10,0.8392041748206133
35,,12,20,0.845997577113037
35,,12,30,0.8405740378343116
35,,12,40,0.8351225421675521
35,,12,50,0.8460068959090485
35,,12,60,0.8473767589227472
35,,12,70,0.8500792097660982
35,,12,80,0.8528189357934954
35,,12,90,0.8500978473581213
35,,12,100,0.8500978473581213
35,,12,110,0.8514490727797968
35,,12,120,0.8528189357934954
35,,12,130,0.8555400242288697
35,,12,140,0.8528189357934954
35,,12,150,0.8514490727797968
35,,12,160,0.8473767589227472
35,,12,170,0.8500978473581213
35,,12,180,0.8487373031404342
35,,12,190,0.8514583915758085
35,,12,200,0.8500978473581213
35,,14,10,0.8323828161401547
35,,14,20,0.8432764886776628
35,,14,30,0.8460255335010716
35,,14,40,0.8392134936166247
35,,14,50,0.8500978473581213
35,,14,60,0.8473767589227471
35,,14,70,0.8473674401267356
35,,14,80,0.8500978473581213
35,,14,90,0.8473674401267356
35,,14,100,0.845997577113037
35,,14,110,0.845997577113037
35,,14,120,0.845997577113037
35,,14,130,0.8473674401267356
35,,14,140,0.8473674401267356
35,,14,150,0.8473674401267356
35,,14,160,0.8487279843444228
35,,14,170,0.8514583915758085
35,,14,180,0.8460068959090485
35,,14,190,0.8487279843444228
35,,14,200,0.8500885285621098
40,sqrt,2,10,0.8501071661541328
40,sqrt,2,20,0.8583077066443016
40,sqrt,2,30,0.871941105209207
40,sqrt,2,40,0.8705619233994968
40,sqrt,2,50,0.8733016494268941
40,sqrt,2,60,0.867831516168111
40,sqrt,2,70,0.8692013791818096
40,sqrt,2,80,0.8705619233994968
40,sqrt,2,90,0.8705712421955083
40,sqrt,2,100,0.8705712421955083
40,sqrt,2,110,0.8692106979778214
40,sqrt,2,120,0.8719317864131954
40,sqrt,2,130,0.8719317864131954
40,sqrt,2,140,0.867831516168111
40,sqrt,2,150,0.8692013791818096
40,sqrt,2,160,0.869192060385798
40,sqrt,2,170,0.8732923306308825
40,sqrt,2,180,0.8719317864131954
40,sqrt,2,190,0.8719131488211722
40,sqrt,2,200,0.873283011834871
40,sqrt,4,10,0.8569471624266145
40,sqrt,4,20,0.8719317864131954
40,sqrt,4,30,0.8760134190662565
40,sqrt,4,40,0.8719131488211722
40,sqrt,4,50,0.8759947814742335
40,sqrt,4,60,0.8760041002702451
40,sqrt,4,70,0.8705619233994968
40,sqrt,4,80,0.8732830118348709
40,sqrt,4,90,0.8691920603857982
40,sqrt,4,100,0.8719131488211722
40,sqrt,4,110,0.869192060385798
40,sqrt,4,120,0.8719131488211722
40,sqrt,4,130,0.8719131488211722
40,sqrt,4,140,0.8719131488211722
40,sqrt,4,150,0.8732736930388594
40,sqrt,4,160,0.8678221973720996
40,sqrt,4,170,0.8664616531544125
40,sqrt,4,180,0.8678221973720996
40,sqrt,4,190,0.8691827415897866
40,sqrt,4,200,0.8746249184605348
40,sqrt,6,10,0.8637498835150497
40,sqrt,6,20,0.8541981176032056
40,sqrt,6,30,0.866470971950424
40,sqrt,6,40,0.8664616531544125
40,sqrt,6,50,0.8678221973720994
40,sqrt,6,60,0.8664616531544125
40,sqrt,6,70,0.8678221973720996
40,sqrt,6,80,0.8732643742428478
40,sqrt,6,90,0.8719038300251608
40,sqrt,6,100,0.8719038300251608
40,sqrt,6,110,0.8705526046034852
40,sqrt,6,120,0.8746342372565465
40,sqrt,6,130,0.875985462678222
40,sqrt,6,140,0.8732643742428479
40,sqrt,6,150,0.8719038300251608
40,sqrt,6,160,0.8719038300251608
40,sqrt,6,170,0.869192060385798
40,sqrt,6,180,0.8719038300251608
40,sqrt,6,190,0.8705432858074736
40,sqrt,6,200,0.8691827415897866
40,sqrt,8,10,0.859640294473954
40,sqrt,8,20,0.8596682508619885
40,sqrt,8,30,0.8678594725561457
40,sqrt,8,40,0.8692013791818098
40,sqrt,8,50,0.8719317864131954
40,sqrt,8,60,0.8746528748485696
40,sqrt,8,70,0.8733016494268939
40,sqrt,8,80,0.8719317864131954
40,sqrt,8,90,0.876022737862268
40,sqrt,8,100,0.8760227378622683
40,sqrt,8,110,0.8732830118348709
40,sqrt,8,120,0.8732923306308825
40,sqrt,8,130,0.8746342372565463
40,sqrt,8,140,0.8719131488211722
40,sqrt,8,150,0.867831516168111
40,sqrt,8,160,0.8705432858074736
40,sqrt,8,170,0.8705432858074736
40,sqrt,8,180,0.8691827415897866
40,sqrt,8,190,0.8678221973720994
40,sqrt,8,200,0.8678221973720994
40,sqrt,10,10,0.8569285248345914
40,sqrt,10,20,0.8623800205013513
40,sqrt,10,30,0.8650917901407139
40,sqrt,10,40,0.8678221973720994
40,sqrt,10,50,0.8705339670114622
40,sqrt,10,60,0.8732550554468362
40,sqrt,10,70,0.8773460068959091
40,sqrt,10,80,0.8759947814742335
40,sqrt,10,90,0.8787158699096077
40,sqrt,10,100,0.8787158699096077
40,sqrt,10,110,0.8773553256919205
40,sqrt,10,120,0.8773553256919205
40,sqrt,10,130,0.8759947814742335
40,sqrt,10,140,0.8773646444879322
40,sqrt,10,150,0.8760041002702451
40,sqrt,10,160,0.8760041002702451
40,sqrt,10,170,0.8746528748485696
40,sqrt,10,180,0.8746528748485696
40,sqrt,10,190,0.874643556052558
40,sqrt,10,200,0.873283011834871
40,sqrt,12,10,0.843295126269686
40,sqrt,12,20,0.8705526046034852
40,sqrt,12,30,0.8705526046034852
40,sqrt,12,40,0.8651011089367253
40,sqrt,12,50,0.8678221973720994
40,sqrt,12,60,0.8678221973720996
40,sqrt,12,70,0.8691827415897866
40,sqrt,12,80,0.8718945112291492
40,sqrt,12,90,0.875985462678222
40,sqrt,12,100,0.8732643742428478
40,sqrt,12,110,0.8759947814742335
40,sqrt,12,120,0.8746249184605348
40,sqrt,12,130,0.8719038300251608
40,sqrt,12,140,0.8732736930388594
40,sqrt,12,150,0.8651011089367253
40,sqrt,12,160,0.867831516168111
40,sqrt,12,170,0.867831516168111
40,sqrt,12,180,0.8705526046034852
40,sqrt,12,190,0.8705526046034852
40,sqrt,12,200,0.8691920603857982
40,sqrt,14,10,0.8596962072500233
40,sqrt,14,20,0.8555679806169042
40,sqrt,14,30,0.8623707017053397
40,sqrt,14,40,0.8623613829093282
40,sqrt,14,50,0.8664430155623893
40,sqrt,14,60,0.8664430155623893
40,sqrt,14,70,0.861000838691641
40,sqrt,14,80,0.8664336967663779
40,sqrt,14,90,0.8664430155623893
40,sqrt,14,100,0.8705339670114622
40,sqrt,14,110,0.8705339670114622
40,sqrt,14,120,0.8705339670114622
40,sqrt,14,130,0.8678128785760879
40,sqrt,14,140,0.8705432858074736
40,sqrt,14,150,0.8678128785760879
40,sqrt,14,160,0.8678221973720994
40,sqrt,14,170,0.8678221973720994
40,sqrt,14,180,0.8691827415897866
40,sqrt,14,190,0.8678128785760879
40,sqrt,14,200,0.8678221973720994
40,log2,2,10,0.8501071661541328
40,log2,2,20,0.8583077066443016
40,log2,2,30,0.871941105209207
40,log2,2,40,0.8705619233994968
40,log2,2,50,0.8733016494268941
40,log2,2,60,0.867831516168111
40,log2,2,70,0.8692013791818096
40,log2,2,80,0.8705619233994968
40,log2,2,90,0.8705712421955083
40,log2,2,100,0.8705712421955083
40,log2,2,110,0.8692106979778214
40,log2,2,120,0.8719317864131954
40,log2,2,130,0.8719317864131954
40,log2,2,140,0.867831516168111
40,log2,2,150,0.8692013791818096
40,log2,2,160,0.869192060385798
40,log2,2,170,0.8732923306308825
40,log2,2,180,0.8719317864131954
40,log2,2,190,0.8719131488211722
40,log2,2,200,0.873283011834871
40,log2,4,10,0.8569471624266145
40,log2,4,20,0.8719317864131954
